Zip,City,State,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint
80543,Milliken,CO,40.332926,-104.85394,-7,1,"40.332926, -104.85394"
34601,Brooksville,FL,28.566183,-82.38002,-5,1,"28.566183, -82.38002"
99569,Clarks Point,AK,58.83256,-158.55254,-9,1,"58.83256, -158.55254"
50457,Meservey,IA,42.916174,-93.48318,-6,1,"42.916174, -93.48318"
96767,Lahaina,HI,20.866638,-156.646667,-10,0,"20.866638, -156.646667"
52342,Toledo,IA,42.02524,-92.57177,-6,1,"42.02524, -92.57177"
07093,West New York,NJ,40.7895,-74.01223,-5,1,"40.7895, -74.01223"
47845,Coalmont,IN,39.387544,-87.090363,-5,0,"39.387544, -87.090363"
51541,Henderson,IA,41.137694,-95.39897,-6,1,"41.137694, -95.39897"
38181,Memphis,TN,35.201738,-89.971538,-6,1,"35.201738, -89.971538"
54480,Stetsonville,WI,45.064903,-90.29794,-6,1,"45.064903, -90.29794"
54601,La Crosse,WI,43.797116,-91.21141,-6,1,"43.797116, -91.21141"
60512,Bristol,IL,41.706034,-88.41296,-6,1,"41.706034, -88.41296"
55384,Spring Park,MN,44.936423,-93.62868,-6,1,"44.936423, -93.62868"
62860,Macedonia,IL,38.041978,-88.73257,-6,1,"38.041978, -88.73257"
43310,Belle Center,OH,40.518081,-83.78052,-5,1,"40.518081, -83.78052"
70341,Belle Rose,LA,30.030819,-91.07576,-6,1,"30.030819, -91.07576"
38560,Elmwood,TN,36.236398,-85.88908,-6,1,"36.236398, -85.88908"
74301,Vinita,OK,36.631673,-95.17303,-6,1,"36.631673, -95.17303"
21043,Ellicott City,MD,39.254356,-76.8006,-5,1,"39.254356, -76.8006"
17843,Beaver Springs,PA,40.762675,-77.07752,-5,1,"40.762675, -77.07752"
52756,Long Grove,IA,41.732418,-90.53286,-6,1,"41.732418, -90.53286"
04074,Scarborough,ME,43.583224,-70.35268,-5,1,"43.583224, -70.35268"
55429,Minneapolis,MN,45.064714,-93.34155,-6,1,"45.064714, -93.34155"
49063,Lacota,MI,42.393586,-86.209904,-5,1,"42.393586, -86.209904"
08758,Waretown,NJ,39.784513,-74.22376,-5,1,"39.784513, -74.22376"
72329,Driver,AR,35.621318,-90.00576,-6,1,"35.621318, -90.00576"
17224,Fort Loudon,PA,39.957564,-77.90623,-5,1,"39.957564, -77.90623"
73501,Lawton,OK,34.608348,-98.39414,-6,1,"34.608348, -98.39414"
50481,Toeterville,IA,43.356439,-92.788967,-6,1,"43.356439, -92.788967"
51366,Webb,IA,42.951621,-95.01145,-6,1,"42.951621, -95.01145"
44491,West Farmington,OH,41.369527,-80.96327,-5,1,"41.369527, -80.96327"
30518,Buford,GA,34.12115,-84.01804,-5,1,"34.12115, -84.01804"
32622,Brooker,FL,29.896156,-82.30358,-5,1,"29.896156, -82.30358"
36702,Selma,AL,32.419259,-87.124708,-6,1,"32.419259, -87.124708"
62722,Springfield,IL,39.749457,-89.606017,-6,1,"39.749457, -89.606017"
39166,Silver City,MS,33.062845,-90.50034,-6,1,"33.062845, -90.50034"
64426,Blythedale,MO,40.528127,-93.8743,-6,1,"40.528127, -93.8743"
45713,Bartlett,OH,39.419647,-81.8164,-5,1,"39.419647, -81.8164"
57772,Porcupine,SD,43.331433,-102.38093,-7,1,"43.331433, -102.38093"
36263,Graham,AL,33.469709,-85.36139,-6,1,"33.469709, -85.36139"
49241,Hanover,MI,42.107907,-84.60334,-5,1,"42.107907, -84.60334"
26563,Carolina,WV,39.480838,-80.27183,-5,1,"39.480838, -80.27183"
49307,Big Rapids,MI,43.697651,-85.47815,-5,1,"43.697651, -85.47815"
43211,Columbus,OH,40.012714,-82.97127,-5,1,"40.012714, -82.97127"
71112,Bossier City,LA,32.478752,-93.6704,-6,1,"32.478752, -93.6704"
28441,Garland,NC,34.788387,-78.40574,-5,1,"34.788387, -78.40574"
71294,West Monroe,LA,32.490777,-92.159354,-6,1,"32.490777, -92.159354"
28777,Spruce Pine,NC,35.910932,-82.07366,-5,1,"35.910932, -82.07366"
73163,Oklahoma City,OK,35.551409,-97.407537,-6,1,"35.551409, -97.407537"
29072,Lexington,SC,33.991362,-81.25047,-5,1,"33.991362, -81.25047"
74022,Copan,OK,36.909076,-95.96577,-6,1,"36.909076, -95.96577"
29471,Reevesville,SC,33.198286,-80.65637,-5,1,"33.198286, -80.65637"
45177,Wilmington,OH,39.463476,-83.84446,-5,1,"39.463476, -83.84446"
25628,Kistler,WV,37.757905,-81.85517,-5,1,"37.757905, -81.85517"
53812,Kieler,WI,42.859325,-90.791337,-6,1,"42.859325, -90.791337"
50067,Decatur,IA,40.734072,-93.85169,-6,1,"40.734072, -93.85169"
37329,Englewood,TN,35.41142,-84.47473,-5,1,"35.41142, -84.47473"
53590,Sun Prairie,WI,43.189953,-89.2253,-6,1,"43.189953, -89.2253"
72330,Dyess,AR,35.601699,-90.20386,-6,1,"35.601699, -90.20386"
31094,Warthen,GA,33.125097,-82.81018,-5,1,"33.125097, -82.81018"
73027,Coyle,OK,35.975057,-97.25088,-6,1,"35.975057, -97.25088"
33511,Brandon,FL,27.911201,-82.2948,-5,1,"27.911201, -82.2948"
70594,Raceland,LA,29.700243,-90.570722,-6,1,"29.700243, -90.570722"
45003,College Corner,OH,39.575126,-84.7905,-5,1,"39.575126, -84.7905"
48552,Flint,MI,42.977895,-83.713074,-5,1,"42.977895, -83.713074"
47124,Greenville,IN,38.363632,-85.99239,-5,1,"38.363632, -85.99239"
49117,New Buffalo,MI,41.784691,-86.75519,-5,1,"41.784691, -86.75519"
48867,Owosso,MI,42.99605,-84.17896,-5,1,"42.99605, -84.17896"
06241,Dayville,CT,41.850225,-71.85749,-5,1,"41.850225, -71.85749"
48888,Stanton,MI,43.297366,-85.10506,-5,1,"43.297366, -85.10506"
06515,New Haven,CT,41.327997,-72.96902,-5,1,"41.327997, -72.96902"
13738,Blodgett Mills,NY,42.567313,-76.123795,-5,1,"42.567313, -76.123795"
07074,Moonachie,NJ,40.841668,-74.059,-5,1,"40.841668, -74.059"
17039,Kleinfeltersville,PA,40.300505,-76.258399,-5,1,"40.300505, -76.258399"
05832,East Burke,VT,44.588911,-71.92705,-5,1,"44.588911, -71.92705"
59054,Melstone,MT,46.56503,-107.9138,-7,1,"46.56503, -107.9138"
24850,Jolo,WV,37.312239,-81.82478,-5,1,"37.312239, -81.82478"
61604,Peoria,IL,40.709237,-89.63633,-6,1,"40.709237, -89.63633"
20407,Washington,DC,38.893311,-77.014647,-5,1,"38.893311, -77.014647"
84139,Salt Lake City,UT,40.668068,-111.908297,-7,1,"40.668068, -111.908297"
20903,Silver Spring,MD,39.014009,-76.98199,-5,1,"39.014009, -76.98199"
85016,Phoenix,AZ,33.503742,-112.03235,-7,0,"33.503742, -112.03235"
21837,Mardela Springs,MD,38.469332,-75.74074,-5,1,"38.469332, -75.74074"
76049,Granbury,TX,32.440376,-97.72002,-6,1,"32.440376, -97.72002"
22321,Alexandria,VA,38.831813,-77.288755,-5,1,"38.831813, -77.288755"
77014,Houston,TX,29.979063,-95.47294,-6,1,"29.979063, -95.47294"
23031,Christchurch,VA,37.598391,-76.447551,-5,1,"37.598391, -76.447551"
88905,The Lakes,NV,35.927901,-114.972061,-8,1,"35.927901, -114.972061"
11005,Floral Park,NY,40.756983,-73.7148,-5,1,"40.756983, -73.7148"
92780,Tustin,CA,33.741651,-117.82127,-8,1,"33.741651, -117.82127"
11777,Port Jefferson,NY,40.946103,-73.06222,-5,1,"40.946103, -73.06222"
78142,Normanna,TX,28.52604,-97.78256,-6,1,"28.52604, -97.78256"
28134,Pineville,NC,35.086017,-80.89034,-5,1,"35.086017, -80.89034"
99360,Touchet,WA,46.059286,-118.67264,-8,1,"46.059286, -118.67264"
59730,Gallatin Gateway,MT,45.417898,-111.19888,-7,1,"45.417898, -111.19888"
32697,Worthington Springs,FL,29.931204,-82.42643,-5,1,"29.931204, -82.42643"
96713,Hana,HI,20.739217,-156.03893,-10,0,"20.739217, -156.03893"
97394,Waldport,OR,44.424255,-124.04868,-8,1,"44.424255, -124.04868"
42631,Marshes Siding,KY,36.762748,-84.51036,-5,1,"36.762748, -84.51036"
28770,Ridgecrest,NC,35.618596,-82.30048,-5,1,"35.618596, -82.30048"
49073,Nashville,MI,42.588988,-85.124,-5,1,"42.588988, -85.124"
38222,Buchanan,TN,36.458738,-88.14836,-6,1,"36.458738, -88.14836"
50241,Saint Marys,IA,41.308451,-93.73157,-6,1,"41.308451, -93.73157"
63177,Saint Louis,MO,38.6531,-90.243462,-6,1,"38.6531, -90.243462"
38629,Falkner,MS,34.879287,-88.99516,-6,1,"34.879287, -88.99516"
49953,Ontonagon,MI,46.846455,-89.35119,-5,1,"46.846455, -89.35119"
51649,Randolph,IA,40.865993,-95.54687,-6,1,"40.865993, -95.54687"
28434,Council,NC,34.461167,-78.46244,-5,1,"34.461167, -78.46244"
27306,Mount Gilead,NC,35.227919,-79.99741,-5,1,"35.227919, -79.99741"
21520,Accident,MD,39.629925,-79.31377,-5,1,"39.629925, -79.31377"
31811,Hamilton,GA,32.722333,-84.95803,-5,1,"32.722333, -84.95803"
22119,Merrifield,VA,38.831813,-77.288755,-5,1,"38.831813, -77.288755"
29909,Hilton Head Island,SC,32.312621,-80.915532,-5,1,"32.312621, -80.915532"
15009,Beaver,PA,40.695281,-80.3299,-5,1,"40.695281, -80.3299"
25139,Mount Carbon,WV,38.143496,-81.29088,-5,1,"38.143496, -81.29088"
12246,Albany,NY,42.647079,-73.750314,-5,1,"42.647079, -73.750314"
92315,Big Bear Lake,CA,34.241295,-116.90328,-8,1,"34.241295, -116.90328"
08027,Gibbstown,NJ,39.824159,-75.28187,-5,1,"39.824159, -75.28187"
93552,Palmdale,CA,34.561207,-118.0375,-8,1,"34.561207, -118.0375"
08501,Allentown,NJ,40.164556,-74.57785,-5,1,"40.164556, -74.57785"
89017,Hiko,NV,37.592182,-115.28676,-8,1,"37.592182, -115.28676"
00937,San Juan,PR,18.410462,-66.060533,-4,0,"18.410462, -66.060533"
95212,Stockton,CA,38.038906,-121.24213,-8,1,"38.038906, -121.24213"
95656,Mount Aukum,CA,38.54723,-120.707891,-8,1,"38.54723, -120.707891"
83866,Santa,ID,47.161756,-116.42113,-8,1,"47.161756, -116.42113"
97038,Molalla,OR,45.10799,-122.56555,-8,1,"45.10799, -122.56555"
85055,Phoenix,AZ,33.276539,-112.18717,-7,0,"33.276539, -112.18717"
04752,Ashland,ME,46.602477,-68.410131,-5,1,"46.602477, -68.410131"
98595,Westport,WA,46.887187,-124.10735,-8,1,"46.887187, -124.10735"
01430,Ashburnham,MA,42.658768,-71.93287,-5,1,"42.658768, -71.93287"
55021,Faribault,MN,44.29478,-93.28732,-6,1,"44.29478, -93.28732"
55340,Hamel,MN,45.07343,-93.56455,-6,1,"45.07343, -93.56455"
36461,Monroeville,AL,31.522093,-87.341108,-6,1,"31.522093, -87.341108"
67547,Kinsley,KS,37.918313,-99.43134,-6,1,"37.918313, -99.43134"
23606,Newport News,VA,37.078196,-76.49446,-5,1,"37.078196, -76.49446"
61811,Alvin,IL,40.293159,-87.61401,-6,1,"40.293159, -87.61401"
28753,Marshall,NC,35.852912,-82.68447,-5,1,"35.852912, -82.68447"
63801,Sikeston,MO,36.891163,-89.58355,-6,1,"36.891163, -89.58355"
24883,Skygusty,WV,37.375246,-81.653889,-5,1,"37.375246, -81.653889"
13652,Hermon,NY,44.436004,-75.22228,-5,1,"44.436004, -75.22228"
72503,Batesville,AR,35.734617,-91.534303,-6,1,"35.734617, -91.534303"
18911,Blooming Glen,PA,40.328645,-75.10278,-5,1,"40.328645, -75.10278"
95324,Hilmar,CA,37.400932,-120.87972,-8,1,"37.400932, -120.87972"
21531,Friendsville,MD,39.662458,-79.416,-5,1,"39.662458, -79.416"
95758,Elk Grove,CA,38.406432,-121.43673,-8,1,"38.406432, -121.43673"
86439,Bullhead City,AZ,35.095848,-114.619445,-7,0,"35.095848, -114.619445"
16914,Columbia Cross Roads,PA,41.86401,-76.76982,-5,1,"41.86401, -76.76982"
97918,Vale,OR,44.029403,-117.33282,-7,1,"44.029403, -117.33282"
10036,New York,NY,40.759511,-73.99019,-5,1,"40.759511, -73.99019"
84130,Salt Lake City,UT,40.668068,-111.908297,-7,1,"40.668068, -111.908297"
22726,Lignum,VA,38.411845,-77.82208,-5,1,"38.411845, -77.82208"
40979,Roark,KY,37.016332,-83.51075,-5,1,"37.016332, -83.51075"
29741,Ruby,SC,34.721265,-80.19733,-5,1,"34.721265, -80.19733"
61558,Pekin,IL,40.554538,-89.609951,-6,1,"40.554538, -89.609951"
48663,Saginaw,MI,43.467315,-83.975475,-5,1,"43.467315, -83.975475"
57751,Keystone,SD,43.892254,-103.41721,-7,1,"43.892254, -103.41721"
41714,Bear Branch,KY,37.163342,-83.51527,-5,1,"37.163342, -83.51527"
68367,Gresham,NE,41.03937,-97.39671,-6,1,"41.03937, -97.39671"
38454,Duck River,TN,35.727189,-87.31927,-6,1,"35.727189, -87.31927"
61242,Cordova,IL,41.697188,-90.30177,-6,1,"41.697188, -90.30177"
57532,Fort Pierre,SD,44.326157,-100.43382,-7,1,"44.326157, -100.43382"
63038,Glencoe,MO,38.578703,-90.66508,-6,1,"38.578703, -90.66508"
70164,New Orleans,LA,30.032997,-89.882564,-6,1,"30.032997, -89.882564"
49881,Sagola,MI,46.085875,-87.99607,-6,1,"46.085875, -87.99607"
97335,Crabtree,OR,44.634439,-122.893292,-8,1,"44.634439, -122.893292"
91404,Van Nuys,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
43961,Stratton,OH,40.523054,-80.6294,-5,1,"40.523054, -80.6294"
89053,Henderson,NV,35.927901,-114.972061,-8,1,"35.927901, -114.972061"
90091,Los Angeles,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
95160,San Jose,CA,37.189396,-121.705327,-8,1,"37.189396, -121.705327"
89503,Reno,NV,39.53636,-119.8373,-8,1,"39.53636, -119.8373"
57732,Deadwood,SD,44.338702,-103.70916,-7,1,"44.338702, -103.70916"
38929,Gore Springs,MS,33.748508,-89.54482,-6,1,"33.748508, -89.54482"
51033,Linn Grove,IA,42.907563,-95.25334,-6,1,"42.907563, -95.25334"
45241,Cincinnati,OH,39.276271,-84.39324,-5,1,"39.276271, -84.39324"
46176,Shelbyville,IN,39.523797,-85.77208,-5,0,"39.523797, -85.77208"
04284,Wayne,ME,44.349542,-70.05698,-5,1,"44.349542, -70.05698"
07442,Pompton Lakes,NJ,40.99948,-74.28807,-5,1,"40.99948, -74.28807"
00977,Trujillo Alto,PR,18.337004,-65.990099,-4,0,"18.337004, -65.990099"
01432,Ayer,MA,42.549821,-71.59136,-5,1,"42.549821, -71.59136"
93216,Delano,CA,35.771876,-119.26984,-8,1,"35.771876, -119.26984"
93388,Bakersfield,CA,35.294405,-118.905173,-8,1,"35.294405, -118.905173"
91603,North Hollywood,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
91758,Ontario,CA,34.839964,-115.967051,-8,1,"34.839964, -115.967051"
92083,Vista,CA,33.179587,-117.24461,-8,1,"33.179587, -117.24461"
82072,Laramie,WY,41.344843,-105.58626,-7,1,"41.344843, -105.58626"
35449,Coaling,AL,33.135876,-87.338369,-6,1,"33.135876, -87.338369"
83312,Almo,ID,42.08685,-113.64135,-7,1,"42.08685, -113.64135"
33150,Miami,FL,25.851974,-80.20566,-5,1,"25.851974, -80.20566"
78738,Austin,TX,30.340111,-97.98869,-6,1,"30.340111, -97.98869"
18222,Drums,PA,41.030933,-75.98932,-5,1,"41.030933, -75.98932"
86502,Chambers,AZ,35.213287,-109.54223,-7,0,"35.213287, -109.54223"
18241,Nuremberg,PA,40.939035,-76.16898,-5,1,"40.939035, -76.16898"
88256,Loving,NM,32.27936,-103.98784,-7,1,"32.27936, -103.98784"
70163,New Orleans,LA,29.95006,-90.07532,-6,1,"29.95006, -90.07532"
90292,Marina Del Rey,CA,33.976373,-118.45458,-8,1,"33.976373, -118.45458"
70665,Sulphur,LA,30.154028,-93.42412,-6,1,"30.154028, -93.42412"
13859,Wells Bridge,NY,42.367765,-75.24718,-5,1,"42.367765, -75.24718"
14522,Palmyra,NY,43.063858,-77.2223,-5,1,"43.063858, -77.2223"
72201,Little Rock,AR,34.745692,-92.27987,-6,1,"34.745692, -92.27987"
10174,New York,NY,40.751656,-73.97516,-5,1,"40.751656, -73.97516"
51048,Pierson,IA,42.571699,-95.85556,-6,1,"42.571699, -95.85556"
02151,Revere,MA,42.416247,-71.00525,-5,1,"42.416247, -71.00525"
44113,Cleveland,OH,41.484688,-81.70125,-5,1,"41.484688, -81.70125"
04017,Chebeague Island,ME,43.736628,-70.11522,-5,1,"43.736628, -70.11522"
45253,Cincinnati,OH,39.166759,-84.53822,-5,1,"39.166759, -84.53822"
07522,Paterson,NJ,40.925778,-74.17784,-5,1,"40.925778, -74.17784"
47448,Nashville,IN,39.199357,-86.2395,-5,0,"39.199357, -86.2395"
17354,Porters Sideling,PA,39.82457,-76.89927,-5,1,"39.82457, -76.89927"
15085,Trafford,PA,40.386968,-79.74467,-5,1,"40.386968, -79.74467"
00688,Sabana Hoyos,PR,18.40415,-66.61348,-4,0,"18.40415, -66.61348"
01003,Amherst,MA,42.369562,-72.63599,-5,1,"42.369562, -72.63599"
55712,Bruno,MN,46.275431,-92.57886,-6,1,"46.275431, -92.57886"
04576,Southport,ME,43.823008,-69.66661,-5,1,"43.823008, -69.66661"
05036,Brookfield,VT,44.02591,-72.58502,-5,1,"44.02591, -72.58502"
68441,Steinauer,NE,40.224384,-96.24072,-6,1,"40.224384, -96.24072"
24333,Galax,VA,36.649548,-80.92683,-5,1,"36.649548, -80.92683"
76556,Milano,TX,30.702352,-96.85039,-6,1,"30.702352, -96.85039"
77661,Stowell,TX,29.780948,-94.390045,-6,1,"29.780948, -94.390045"
63876,Senath,MO,36.131733,-90.17023,-6,1,"36.131733, -90.17023"
57555,Mission,SD,43.233874,-100.64693,-6,1,"43.233874, -100.64693"
73135,Oklahoma City,OK,35.40017,-97.43249,-6,1,"35.40017, -97.43249"
85646,Tubac,AZ,31.623432,-111.06352,-7,0,"31.623432, -111.06352"
88355,Ruidoso,NM,33.330502,-105.693322,-7,1,"33.330502, -105.693322"
99353,West Richland,WA,46.297139,-119.35457,-8,1,"46.297139, -119.35457"
95925,Challenge,CA,39.466279,-121.20936,-8,1,"39.466279, -121.20936"
96048,Junction City,CA,40.850776,-122.92043,-8,1,"40.850776, -122.92043"
47016,Cedar Grove,IN,39.37427,-84.91113,-5,0,"39.37427, -84.91113"
92602,Irvine,CA,33.73297,-117.76932,-8,1,"33.73297, -117.76932"
92677,Laguna Niguel,CA,33.531938,-117.7025,-8,1,"33.531938, -117.7025"
28675,Sparta,NC,36.506064,-81.1362,-5,1,"36.506064, -81.1362"
38585,Spencer,TN,35.69653,-85.41146,-6,1,"35.69653, -85.41146"
39130,Madison,MS,32.642448,-90.090683,-6,1,"32.642448, -90.090683"
32608,Gainesville,FL,29.611545,-82.3941,-5,1,"29.611545, -82.3941"
46347,Kouts,IN,41.305178,-87.01522,-6,1,"41.305178, -87.01522"
32062,McAlpin,FL,30.13762,-82.98732,-5,1,"30.13762, -82.98732"
32513,Pensacola,FL,30.557064,-87.259592,-6,1,"30.557064, -87.259592"
33625,Tampa,FL,28.069755,-82.55734,-5,1,"28.069755, -82.55734"
84714,Beryl,UT,37.798268,-113.6718,-7,1,"37.798268, -113.6718"
85024,Phoenix,AZ,33.675564,-112.04717,-7,0,"33.675564, -112.04717"
14694,Rochester,NY,43.286024,-77.684264,-5,1,"43.286024, -77.684264"
77325,Humble,TX,29.83399,-95.434241,-6,1,"29.83399, -95.434241"
93282,Waukena,CA,36.12763,-119.52202,-8,1,"36.12763, -119.52202"
31329,Springfield,GA,32.390879,-81.32427,-5,1,"32.390879, -81.32427"
95067,Scotts Valley,CA,37.05297,-121.949418,-8,1,"37.05297, -121.949418"
33317,Fort Lauderdale,FL,26.113664,-80.22376,-5,1,"26.113664, -80.22376"
89512,Reno,NV,39.54641,-119.79664,-8,1,"39.54641, -119.79664"
62704,Springfield,IL,39.7778,-89.67982,-6,1,"39.7778, -89.67982"
29450,Huger,SC,33.046869,-79.8097,-5,1,"33.046869, -79.8097"
56627,Big Falls,MN,48.186112,-93.80726,-6,1,"48.186112, -93.80726"
30126,Mableton,GA,33.817738,-84.56087,-5,1,"33.817738, -84.56087"
67485,Tipton,KS,39.32071,-98.50294,-6,1,"39.32071, -98.50294"
68036,Linwood,NE,41.391914,-96.96036,-6,1,"41.391914, -96.96036"
35554,Eldridge,AL,33.903299,-87.65194,-6,1,"33.903299, -87.65194"
69331,Angora,NE,41.823881,-102.96652,-7,1,"41.823881, -102.96652"
13403,Marcy,NY,43.162119,-75.28435,-5,1,"43.162119, -75.28435"
60074,Palatine,IL,42.143819,-88.02546,-6,1,"42.143819, -88.02546"
05485,Sheldon Springs,VT,44.905573,-72.963154,-5,1,"44.905573, -72.963154"
47654,Mackey,IN,38.25312,-87.39205,-6,1,"38.25312, -87.39205"
48090,Warren,MI,42.672322,-82.903065,-5,1,"42.672322, -82.903065"
48330,Drayton Plains,MI,42.675435,-83.363697,-5,1,"42.675435, -83.363697"
49220,Addison,MI,41.992765,-84.3329,-5,1,"41.992765, -84.3329"
50047,Carlisle,IA,41.491089,-93.48058,-6,1,"41.491089, -93.48058"
34145,Marco Island,FL,25.940112,-81.71329,-5,1,"25.940112, -81.71329"
99134,Harrington,WA,47.460312,-118.38258,-8,1,"47.460312, -118.38258"
79035,Friona,TX,34.631714,-102.72658,-6,1,"34.631714, -102.72658"
66536,Saint Marys,KS,39.200733,-96.07148,-6,1,"39.200733, -96.07148"
81524,Loma,CO,39.238633,-108.78893,-7,1,"39.238633, -108.78893"
67062,Hesston,KS,38.142541,-97.43368,-6,1,"38.142541, -97.43368"
97121,Hammond,OR,46.187903,-123.96437,-8,1,"46.187903, -123.96437"
97403,Eugene,OR,44.03858,-123.05562,-8,1,"44.03858, -123.05562"
75051,Grand Prairie,TX,32.728982,-97.00428,-6,1,"32.728982, -97.00428"
75943,Douglass,TX,31.654777,-94.90988,-6,1,"31.654777, -94.90988"
57442,Gettysburg,SD,45.007901,-100.05209,-6,1,"45.007901, -100.05209"
58788,Towner,ND,48.363285,-100.47477,-6,1,"48.363285, -100.47477"
72085,Letona,AR,35.362742,-91.8275,-6,1,"35.362742, -91.8275"
73463,Wilson,OK,34.149455,-97.43096,-6,1,"34.149455, -97.43096"
53928,Doylestown,WI,43.426936,-89.14912,-6,1,"43.426936, -89.14912"
43916,Colerain,OH,40.122351,-80.814948,-5,1,"40.122351, -80.814948"
44608,Beach City,OH,40.65151,-81.58475,-5,1,"40.65151, -81.58475"
94536,Fremont,CA,37.562218,-121.99433,-8,1,"37.562218, -121.99433"
48108,Ann Arbor,MI,42.232807,-83.72671,-5,1,"42.232807, -83.72671"
98058,Renton,WA,47.448322,-122.14584,-8,1,"47.448322, -122.14584"
30318,Atlanta,GA,33.786805,-84.437,-5,1,"33.786805, -84.437"
99790,Fairbanks,AK,64.856055,-146.27598,-9,1,"64.856055, -146.27598"
32912,Melbourne,FL,28.306726,-80.686159,-5,1,"28.306726, -80.686159"
95693,Wilton,CA,38.382367,-121.23708,-8,1,"38.382367, -121.23708"
96732,Kahului,HI,20.883951,-156.46579,-10,0,"20.883951, -156.46579"
14021,Batavia,NY,42.998052,-78.184813,-5,1,"42.998052, -78.184813"
34607,Spring Hill,FL,28.516609,-82.61302,-5,1,"28.516609, -82.61302"
17855,New Berlin,PA,40.880509,-76.985,-5,1,"40.880509, -76.985"
27802,Rocky Mount,NC,35.935563,-77.78077,-5,1,"35.935563, -77.78077"
29356,Landrum,SC,35.15617,-82.22045,-5,1,"35.15617, -82.22045"
44473,Vienna,OH,41.236248,-80.66265,-5,1,"41.236248, -80.66265"
19070,Morton,PA,39.906312,-75.32489,-5,1,"39.906312, -75.32489"
19140,Philadelphia,PA,40.012212,-75.14503,-5,1,"40.012212, -75.14503"
12727,Cochecton Center,NY,41.657225,-74.98161,-5,1,"41.657225, -74.98161"
12993,Westport,NY,44.195201,-73.47194,-5,1,"44.195201, -73.47194"
13421,Oneida,NY,43.079635,-75.64678,-5,1,"43.079635, -75.64678"
05730,Belmont,VT,43.416666,-72.83445,-5,1,"43.416666, -72.83445"
05768,Rupert,VT,43.026984,-73.055156,-5,1,"43.026984, -73.055156"
07036,Linden,NJ,40.633953,-74.25339,-5,1,"40.633953, -74.25339"
07524,Paterson,NJ,40.930398,-74.15829,-5,1,"40.930398, -74.15829"
67144,Towanda,KS,37.804776,-97.01477,-6,1,"37.804776, -97.01477"
68029,Herman,NE,41.665663,-96.25866,-6,1,"41.665663, -96.25866"
70734,Geismar,LA,30.211172,-91.00875,-6,1,"30.211172, -91.00875"
71907,Hot Springs,AR,34.532516,-93.048397,-6,1,"34.532516, -93.048397"
71972,Vandervoort,AR,34.381056,-94.19716,-6,1,"34.381056, -94.19716"
62269,O Fallon,IL,38.589849,-89.91207,-6,1,"38.589849, -89.91207"
64077,Orrick,MO,39.22471,-94.13971,-6,1,"39.22471, -94.13971"
77441,Fulshear,TX,29.685917,-95.91804,-6,1,"29.685917, -95.91804"
77987,Sweet Home,TX,29.347975,-96.900331,-6,1,"29.347975, -96.900331"
79054,Lefors,TX,35.444006,-100.80119,-6,1,"35.444006, -100.80119"
58844,Fortuna,ND,48.894636,-103.75867,-6,1,"48.894636, -103.75867"
59016,Busby,MT,45.457795,-106.97057,-7,1,"45.457795, -106.97057"
59327,Forsyth,MT,46.077231,-106.68186,-7,1,"46.077231, -106.68186"
72165,Thida,AR,35.594246,-91.45052,-6,1,"35.594246, -91.45052"
72190,North Little Rock,AR,34.751918,-92.392487,-6,1,"34.751918, -92.392487"
72860,Rover,AR,34.949945,-93.40287,-6,1,"34.949945, -93.40287"
73058,Meridian,OK,35.821107,-97.23455,-6,1,"35.821107, -97.23455"
83543,Nezperce,ID,46.256652,-116.24922,-8,1,"46.256652, -116.24922"
83629,Horseshoe Bend,ID,43.933688,-116.1889,-7,1,"43.933688, -116.1889"
85546,Safford,AZ,32.800222,-109.69052,-7,0,"32.800222, -109.69052"
85935,Pinetop,AZ,34.121008,-109.91503,-7,0,"34.121008, -109.91503"
83263,Preston,ID,42.165399,-111.82369,-7,1,"42.165399, -111.82369"
64642,Gilman City,MO,40.154895,-93.8395,-6,1,"40.154895, -93.8395"
66056,Mound City,KS,38.141903,-94.82166,-6,1,"38.141903, -94.82166"
91306,Winnetka,CA,34.209407,-118.57735,-8,1,"34.209407, -118.57735"
92154,San Diego,CA,32.574398,-117.05633,-8,1,"32.574398, -117.05633"
92606,Irvine,CA,33.695576,-117.80588,-8,1,"33.695576, -117.80588"
98117,Seattle,WA,47.685919,-122.37838,-8,1,"47.685919, -122.37838"
98505,Olympia,WA,47.065404,-122.976187,-8,1,"47.065404, -122.976187"
99518,Anchorage,AK,61.156565,-149.88335,-9,1,"61.156565, -149.88335"
03452,Jaffrey,NH,42.827096,-72.03418,-5,1,"42.827096, -72.03418"
03890,West Ossipee,NH,43.811782,-71.194586,-5,1,"43.811782, -71.194586"
06816,Danbury,CT,41.308873,-73.363661,-5,1,"41.308873, -73.363661"
07721,Cliffwood,NJ,40.435961,-74.23734,-5,1,"40.435961, -74.23734"
01262,Stockbridge,MA,42.283216,-73.31423,-5,1,"42.283216, -73.31423"
32140,Florahome,FL,29.765329,-81.85602,-5,1,"29.765329, -81.85602"
32668,Morriston,FL,29.282158,-82.51776,-5,1,"29.282158, -82.51776"
14265,Buffalo,NY,42.768413,-78.887094,-5,1,"42.768413, -78.887094"
